path,class,label
Dairy product/206.jpg,Dairy product,1
Bread/32.jpg,Bread,0
Meat/215.jpg,Meat,5
Egg/347.jpg,Egg,3
Dessert/659.jpg,Dessert,2
Dessert/358.jpg,Dessert,2
Dessert/593.jpg,Dessert,2
Fried food/146.jpg,Fried food,4
Soup/138.jpg,Soup,9
Vegetable-Fruit/159.jpg,Vegetable-Fruit,10
Dessert/362.jpg,Dessert,2
Rice/97.jpg,Rice,7
Dessert/1192.jpg,Dessert,2
Rice/111.jpg,Rice,7
Noodles-Pasta/207.jpg,Noodles-Pasta,6
Seafood/445.jpg,Seafood,8
Seafood/759.jpg,Seafood,8
Meat/70.jpg,Meat,5
Soup/609.jpg,Soup,9
Dessert/69.jpg,Dessert,2
Egg/704.jpg,Egg,3
Dessert/1398.jpg,Dessert,2
Vegetable-Fruit/464.jpg,Vegetable-Fruit,10
Fried food/20.jpg,Fried food,4
Dessert/104.jpg,Dessert,2
Meat/1302.jpg,Meat,5
Dessert/629.jpg,Dessert,2
Dessert/1489.jpg,Dessert,2
Noodles-Pasta/144.jpg,Noodles-Pasta,6
Egg/35.jpg,Egg,3
Rice/148.jpg,Rice,7
Bread/137.jpg,Bread,0
Soup/1463.jpg,Soup,9
Egg/208.jpg,Egg,3
Bread/952.jpg,Bread,0
Seafood/560.jpg,Seafood,8
Seafood/741.jpg,Seafood,8
Egg/690.jpg,Egg,3
Soup/654.jpg,Soup,9
Noodles-Pasta/247.jpg,Noodles-Pasta,6
Seafood/311.jpg,Seafood,8
Meat/457.jpg,Meat,5
Egg/100.jpg,Egg,3
Egg/284.jpg,Egg,3
Vegetable-Fruit/90.jpg,Vegetable-Fruit,10
Egg/869.jpg,Egg,3
Soup/1241.jpg,Soup,9
Soup/1252.jpg,Soup,9
Dessert/1127.jpg,Dessert,2
Soup/468.jpg,Soup,9
Bread/378.jpg,Bread,0
Dairy product/181.jpg,Dairy product,1
Dessert/1163.jpg,Dessert,2
Meat/699.jpg,Meat,5
Bread/926.jpg,Bread,0
Noodles-Pasta/301.jpg,Noodles-Pasta,6
Soup/479.jpg,Soup,9
Dessert/609.jpg,Dessert,2
Fried food/414.jpg,Fried food,4
Fried food/108.jpg,Fried food,4
Egg/772.jpg,Egg,3
Seafood/347.jpg,Seafood,8
Fried food/112.jpg,Fried food,4
Noodles-Pasta/414.jpg,Noodles-Pasta,6
Dessert/132.jpg,Dessert,2
Dessert/1116.jpg,Dessert,2
Dessert/1228.jpg,Dessert,2
Seafood/633.jpg,Seafood,8
Dessert/192.jpg,Dessert,2
Meat/789.jpg,Meat,5
Rice/253.jpg,Rice,7
Egg/652.jpg,Egg,3
Fried food/258.jpg,Fried food,4
Soup/756.jpg,Soup,9
Meat/413.jpg,Meat,5
Meat/552.jpg,Meat,5
Dessert/804.jpg,Dessert,2
Meat/710.jpg,Meat,5
Meat/727.jpg,Meat,5
Fried food/651.jpg,Fried food,4
Soup/892.jpg,Soup,9
Dessert/361.jpg,Dessert,2
Noodles-Pasta/419.jpg,Noodles-Pasta,6
Vegetable-Fruit/609.jpg,Vegetable-Fruit,10
Seafood/513.jpg,Seafood,8
Vegetable-Fruit/231.jpg,Vegetable-Fruit,10
Meat/1265.jpg,Meat,5
Egg/207.jpg,Egg,3
Meat/1037.jpg,Meat,5
Dessert/1266.jpg,Dessert,2
Soup/1482.jpg,Soup,9
Seafood/114.jpg,Seafood,8
Meat/515.jpg,Meat,5
Fried food/752.jpg,Fried food,4
Meat/801.jpg,Meat,5
Soup/334.jpg,Soup,9
Dessert/385.jpg,Dessert,2
Meat/976.jpg,Meat,5
Meat/657.jpg,Meat,5
Soup/82.jpg,Soup,9
Bread/69.jpg,Bread,0
Seafood/273.jpg,Seafood,8
Dairy product/233.jpg,Dairy product,1
Dessert/281.jpg,Dessert,2
Meat/924.jpg,Meat,5
Fried food/342.jpg,Fried food,4
Egg/622.jpg,Egg,3
Vegetable-Fruit/224.jpg,Vegetable-Fruit,10
Soup/1290.jpg,Soup,9
Noodles-Pasta/22.jpg,Noodles-Pasta,6
Bread/545.jpg,Bread,0
Egg/235.jpg,Egg,3
Fried food/224.jpg,Fried food,4
Soup/412.jpg,Soup,9
Meat/623.jpg,Meat,5
Seafood/549.jpg,Seafood,8
Soup/302.jpg,Soup,9
Fried food/364.jpg,Fried food,4
Meat/1245.jpg,Meat,5
Meat/272.jpg,Meat,5
Rice/205.jpg,Rice,7
Meat/599.jpg,Meat,5
Soup/614.jpg,Soup,9
Meat/579.jpg,Meat,5
Meat/352.jpg,Meat,5
Vegetable-Fruit/87.jpg,Vegetable-Fruit,10
Dessert/175.jpg,Dessert,2
Meat/1145.jpg,Meat,5
Dessert/624.jpg,Dessert,2
Soup/1374.jpg,Soup,9
Dairy product/14.jpg,Dairy product,1
Soup/1188.jpg,Soup,9
Vegetable-Fruit/156.jpg,Vegetable-Fruit,10
Egg/899.jpg,Egg,3
Dessert/561.jpg,Dessert,2
Noodles-Pasta/354.jpg,Noodles-Pasta,6
Dessert/825.jpg,Dessert,2
Dessert/1433.jpg,Dessert,2
Noodles-Pasta/244.jpg,Noodles-Pasta,6
Noodles-Pasta/349.jpg,Noodles-Pasta,6
Meat/1050.jpg,Meat,5
Dessert/1325.jpg,Dessert,2
Bread/588.jpg,Bread,0
Dairy product/143.jpg,Dairy product,1
Vegetable-Fruit/100.jpg,Vegetable-Fruit,10
Vegetable-Fruit/14.jpg,Vegetable-Fruit,10
Vegetable-Fruit/673.jpg,Vegetable-Fruit,10
Seafood/736.jpg,Seafood,8
Seafood/675.jpg,Seafood,8
Vegetable-Fruit/591.jpg,Vegetable-Fruit,10
Soup/492.jpg,Soup,9
Egg/87.jpg,Egg,3
Meat/1054.jpg,Meat,5
Dessert/124.jpg,Dessert,2
Meat/855.jpg,Meat,5
Vegetable-Fruit/301.jpg,Vegetable-Fruit,10
Seafood/521.jpg,Seafood,8
Bread/616.jpg,Bread,0
Egg/700.jpg,Egg,3
Bread/396.jpg,Bread,0
Soup/394.jpg,Soup,9
Egg/269.jpg,Egg,3
Bread/114.jpg,Bread,0
Dairy product/305.jpg,Dairy product,1
Soup/457.jpg,Soup,9
Vegetable-Fruit/480.jpg,Vegetable-Fruit,10
Meat/59.jpg,Meat,5
Meat/390.jpg,Meat,5
Seafood/713.jpg,Seafood,8
Noodles-Pasta/37.jpg,Noodles-Pasta,6
Soup/1268.jpg,Soup,9
Egg/454.jpg,Egg,3
Meat/1072.jpg,Meat,5
Seafood/830.jpg,Seafood,8
Meat/1226.jpg,Meat,5
Soup/1079.jpg,Soup,9
Dairy product/425.jpg,Dairy product,1
Bread/802.jpg,Bread,0
Noodles-Pasta/380.jpg,Noodles-Pasta,6
Meat/561.jpg,Meat,5
Seafood/552.jpg,Seafood,8
Egg/570.jpg,Egg,3
Soup/349.jpg,Soup,9
Bread/70.jpg,Bread,0
Fried food/44.jpg,Fried food,4
Rice/115.jpg,Rice,7
Fried food/629.jpg,Fried food,4
Soup/776.jpg,Soup,9
Seafood/370.jpg,Seafood,8
Dessert/1309.jpg,Dessert,2
Seafood/107.jpg,Seafood,8
Egg/372.jpg,Egg,3
Bread/694.jpg,Bread,0
Dessert/856.jpg,Dessert,2
Dairy product/26.jpg,Dairy product,1
Dessert/897.jpg,Dessert,2
Dessert/1393.jpg,Dessert,2
Meat/911.jpg,Meat,5
Egg/205.jpg,Egg,3
Bread/600.jpg,Bread,0
Seafood/396.jpg,Seafood,8
Meat/1210.jpg,Meat,5
Bread/278.jpg,Bread,0
Meat/910.jpg,Meat,5
Dairy product/112.jpg,Dairy product,1
Dairy product/187.jpg,Dairy product,1
Rice/16.jpg,Rice,7
Meat/658.jpg,Meat,5
Noodles-Pasta/150.jpg,Noodles-Pasta,6
Dessert/1115.jpg,Dessert,2
Fried food/448.jpg,Fried food,4
Vegetable-Fruit/683.jpg,Vegetable-Fruit,10
Egg/662.jpg,Egg,3
Vegetable-Fruit/693.jpg,Vegetable-Fruit,10
Meat/556.jpg,Meat,5
Bread/165.jpg,Bread,0
Seafood/427.jpg,Seafood,8
Soup/543.jpg,Soup,9
Fried food/71.jpg,Fried food,4
Vegetable-Fruit/152.jpg,Vegetable-Fruit,10
Egg/424.jpg,Egg,3
Dairy product/38.jpg,Dairy product,1
Soup/1216.jpg,Soup,9
Meat/770.jpg,Meat,5
Dessert/422.jpg,Dessert,2
Seafood/853.jpg,Seafood,8
Seafood/416.jpg,Seafood,8
Rice/116.jpg,Rice,7
Dessert/890.jpg,Dessert,2
Dessert/1429.jpg,Dessert,2
Fried food/788.jpg,Fried food,4
Soup/3.jpg,Soup,9
Meat/240.jpg,Meat,5
Egg/14.jpg,Egg,3
Dessert/459.jpg,Dessert,2
Dessert/544.jpg,Dessert,2
Meat/1159.jpg,Meat,5
Meat/797.jpg,Meat,5
Egg/641.jpg,Egg,3
Soup/820.jpg,Soup,9
Egg/894.jpg,Egg,3
Meat/96.jpg,Meat,5
Noodles-Pasta/57.jpg,Noodles-Pasta,6
Dessert/166.jpg,Dessert,2
Seafood/45.jpg,Seafood,8
Bread/956.jpg,Bread,0
Dairy product/276.jpg,Dairy product,1
Dairy product/367.jpg,Dairy product,1
Noodles-Pasta/363.jpg,Noodles-Pasta,6
Soup/1153.jpg,Soup,9
Soup/1056.jpg,Soup,9
Soup/509.jpg,Soup,9
Soup/619.jpg,Soup,9
Seafood/247.jpg,Seafood,8
Egg/806.jpg,Egg,3
Fried food/494.jpg,Fried food,4
Noodles-Pasta/333.jpg,Noodles-Pasta,6
Bread/56.jpg,Bread,0
Egg/185.jpg,Egg,3
Soup/1064.jpg,Soup,9
Egg/834.jpg,Egg,3
Egg/543.jpg,Egg,3
Vegetable-Fruit/481.jpg,Vegetable-Fruit,10
Seafood/390.jpg,Seafood,8
Dessert/1314.jpg,Dessert,2
Seafood/600.jpg,Seafood,8
Meat/691.jpg,Meat,5
Seafood/346.jpg,Seafood,8
Bread/38.jpg,Bread,0
Bread/724.jpg,Bread,0
Seafood/386.jpg,Seafood,8
Noodles-Pasta/215.jpg,Noodles-Pasta,6
Meat/209.jpg,Meat,5
Bread/834.jpg,Bread,0
Seafood/335.jpg,Seafood,8
Seafood/42.jpg,Seafood,8
Fried food/775.jpg,Fried food,4
Bread/941.jpg,Bread,0
Egg/68.jpg,Egg,3
Noodles-Pasta/328.jpg,Noodles-Pasta,6
Dairy product/282.jpg,Dairy product,1
Soup/355.jpg,Soup,9
Vegetable-Fruit/147.jpg,Vegetable-Fruit,10
Egg/981.jpg,Egg,3
Bread/79.jpg,Bread,0
Dessert/854.jpg,Dessert,2
Fried food/466.jpg,Fried food,4
Egg/860.jpg,Egg,3
Dessert/457.jpg,Dessert,2
Seafood/508.jpg,Seafood,8
Dessert/1221.jpg,Dessert,2
Soup/1491.jpg,Soup,9
Rice/15.jpg,Rice,7
Seafood/662.jpg,Seafood,8
Dairy product/417.jpg,Dairy product,1
Bread/581.jpg,Bread,0
Dessert/1472.jpg,Dessert,2
Soup/1167.jpg,Soup,9
Soup/1215.jpg,Soup,9
Soup/678.jpg,Soup,9
Fried food/405.jpg,Fried food,4
Egg/238.jpg,Egg,3
Dairy product/347.jpg,Dairy product,1
Seafood/441.jpg,Seafood,8
Vegetable-Fruit/582.jpg,Vegetable-Fruit,10
Dessert/724.jpg,Dessert,2
Dairy product/23.jpg,Dairy product,1
Noodles-Pasta/279.jpg,Noodles-Pasta,6
Dessert/654.jpg,Dessert,2
Fried food/260.jpg,Fried food,4
Rice/5.jpg,Rice,7
Dessert/660.jpg,Dessert,2
Dessert/258.jpg,Dessert,2
Seafood/499.jpg,Seafood,8
Egg/121.jpg,Egg,3
Dessert/1385.jpg,Dessert,2
Soup/416.jpg,Soup,9
Bread/409.jpg,Bread,0
Meat/249.jpg,Meat,5
Dessert/881.jpg,Dessert,2
Vegetable-Fruit/594.jpg,Vegetable-Fruit,10
Dessert/1305.jpg,Dessert,2
Soup/299.jpg,Soup,9
Meat/1297.jpg,Meat,5
Egg/258.jpg,Egg,3
Meat/616.jpg,Meat,5
Meat/157.jpg,Meat,5
Seafood/650.jpg,Seafood,8
Dessert/1313.jpg,Dessert,2
Meat/849.jpg,Meat,5
Soup/499.jpg,Soup,9
Fried food/45.jpg,Fried food,4
Rice/101.jpg,Rice,7
Egg/733.jpg,Egg,3
Meat/90.jpg,Meat,5
Dessert/230.jpg,Dessert,2
Dessert/297.jpg,Dessert,2
Soup/100.jpg,Soup,9
Dessert/1357.jpg,Dessert,2
Fried food/122.jpg,Fried food,4
Vegetable-Fruit/425.jpg,Vegetable-Fruit,10
Soup/6.jpg,Soup,9
Dessert/1242.jpg,Dessert,2
Seafood/609.jpg,Seafood,8
Egg/663.jpg,Egg,3
Bread/606.jpg,Bread,0
Soup/192.jpg,Soup,9
Fried food/252.jpg,Fried food,4
Meat/222.jpg,Meat,5
Egg/411.jpg,Egg,3
Fried food/649.jpg,Fried food,4
Egg/910.jpg,Egg,3
Dessert/1013.jpg,Dessert,2
Egg/881.jpg,Egg,3
Seafood/644.jpg,Seafood,8
Bread/115.jpg,Bread,0
Bread/329.jpg,Bread,0
Seafood/283.jpg,Seafood,8
Meat/1170.jpg,Meat,5
Dessert/246.jpg,Dessert,2
Soup/1439.jpg,Soup,9
Dessert/1345.jpg,Dessert,2
Noodles-Pasta/202.jpg,Noodles-Pasta,6
Vegetable-Fruit/123.jpg,Vegetable-Fruit,10
Soup/1429.jpg,Soup,9
Noodles-Pasta/342.jpg,Noodles-Pasta,6
Dessert/557.jpg,Dessert,2
Dairy product/109.jpg,Dairy product,1
Soup/1194.jpg,Soup,9
Soup/768.jpg,Soup,9
Vegetable-Fruit/276.jpg,Vegetable-Fruit,10
Meat/1045.jpg,Meat,5
Meat/800.jpg,Meat,5
Soup/20.jpg,Soup,9
Fried food/329.jpg,Fried food,4
Dairy product/355.jpg,Dairy product,1
Seafood/219.jpg,Seafood,8
Dessert/57.jpg,Dessert,2
Dessert/209.jpg,Dessert,2
Soup/282.jpg,Soup,9
Dessert/530.jpg,Dessert,2
Seafood/621.jpg,Seafood,8
Egg/966.jpg,Egg,3
Dessert/802.jpg,Dessert,2
Egg/768.jpg,Egg,3
Vegetable-Fruit/78.jpg,Vegetable-Fruit,10
Fried food/374.jpg,Fried food,4
Dairy product/122.jpg,Dairy product,1
Dessert/1327.jpg,Dessert,2
Dessert/182.jpg,Dessert,2
Egg/398.jpg,Egg,3
Vegetable-Fruit/579.jpg,Vegetable-Fruit,10
Fried food/565.jpg,Fried food,4
Soup/10.jpg,Soup,9
Soup/375.jpg,Soup,9
Dairy product/307.jpg,Dairy product,1
Dessert/596.jpg,Dessert,2
Bread/322.jpg,Bread,0
Dessert/1450.jpg,Dessert,2
Seafood/698.jpg,Seafood,8
Fried food/686.jpg,Fried food,4
Soup/1109.jpg,Soup,9
Soup/775.jpg,Soup,9
Rice/159.jpg,Rice,7
Dairy product/285.jpg,Dairy product,1
Meat/912.jpg,Meat,5
Egg/349.jpg,Egg,3
Seafood/653.jpg,Seafood,8
Meat/977.jpg,Meat,5
Bread/635.jpg,Bread,0
Egg/876.jpg,Egg,3
Seafood/489.jpg,Seafood,8
Bread/410.jpg,Bread,0
Seafood/310.jpg,Seafood,8
Fried food/118.jpg,Fried food,4
Fried food/586.jpg,Fried food,4
Meat/147.jpg,Meat,5
Dessert/477.jpg,Dessert,2
Soup/1048.jpg,Soup,9
Dessert/569.jpg,Dessert,2
Soup/1351.jpg,Soup,9
Egg/262.jpg,Egg,3
Noodles-Pasta/291.jpg,Noodles-Pasta,6
Bread/336.jpg,Bread,0
Meat/1224.jpg,Meat,5
Seafood/155.jpg,Seafood,8
Soup/48.jpg,Soup,9
Fried food/447.jpg,Fried food,4
Vegetable-Fruit/65.jpg,Vegetable-Fruit,10
Vegetable-Fruit/404.jpg,Vegetable-Fruit,10
Meat/20.jpg,Meat,5
Soup/606.jpg,Soup,9
Soup/436.jpg,Soup,9
Dessert/532.jpg,Dessert,2
Fried food/306.jpg,Fried food,4
Rice/185.jpg,Rice,7
Noodles-Pasta/402.jpg,Noodles-Pasta,6
Dessert/370.jpg,Dessert,2
Egg/702.jpg,Egg,3
Seafood/749.jpg,Seafood,8
Meat/34.jpg,Meat,5
Egg/233.jpg,Egg,3
Egg/969.jpg,Egg,3
Rice/119.jpg,Rice,7
Soup/865.jpg,Soup,9
Egg/573.jpg,Egg,3
Soup/451.jpg,Soup,9
Egg/878.jpg,Egg,3
Noodles-Pasta/47.jpg,Noodles-Pasta,6
Soup/522.jpg,Soup,9
Soup/310.jpg,Soup,9
Dessert/1185.jpg,Dessert,2
Egg/161.jpg,Egg,3
Vegetable-Fruit/37.jpg,Vegetable-Fruit,10
Egg/67.jpg,Egg,3
Meat/187.jpg,Meat,5
Bread/839.jpg,Bread,0
Seafood/212.jpg,Seafood,8
Meat/850.jpg,Meat,5
Egg/484.jpg,Egg,3
Noodles-Pasta/361.jpg,Noodles-Pasta,6
Seafood/540.jpg,Seafood,8
Soup/272.jpg,Soup,9
Soup/1311.jpg,Soup,9
Meat/914.jpg,Meat,5
Fried food/425.jpg,Fried food,4
Soup/607.jpg,Soup,9
Soup/326.jpg,Soup,9
Soup/903.jpg,Soup,9
Dessert/1049.jpg,Dessert,2
Meat/1296.jpg,Meat,5
Vegetable-Fruit/355.jpg,Vegetable-Fruit,10
Seafood/751.jpg,Seafood,8
Egg/900.jpg,Egg,3
Meat/210.jpg,Meat,5
Dessert/1211.jpg,Dessert,2
Soup/134.jpg,Soup,9
Meat/165.jpg,Meat,5
Egg/593.jpg,Egg,3
Seafood/611.jpg,Seafood,8
Dessert/894.jpg,Dessert,2
Dessert/927.jpg,Dessert,2
Dairy product/261.jpg,Dairy product,1
Soup/660.jpg,Soup,9
Seafood/163.jpg,Seafood,8
Bread/149.jpg,Bread,0
Seafood/463.jpg,Seafood,8
Bread/68.jpg,Bread,0
Seafood/737.jpg,Seafood,8
Dairy product/333.jpg,Dairy product,1
Egg/273.jpg,Egg,3
Dessert/1383.jpg,Dessert,2
Bread/745.jpg,Bread,0
Dessert/311.jpg,Dessert,2
Soup/584.jpg,Soup,9
Dessert/1329.jpg,Dessert,2
Vegetable-Fruit/120.jpg,Vegetable-Fruit,10
Dessert/1093.jpg,Dessert,2
Vegetable-Fruit/202.jpg,Vegetable-Fruit,10
Soup/787.jpg,Soup,9
Soup/752.jpg,Soup,9
Seafood/328.jpg,Seafood,8
Soup/900.jpg,Soup,9
Soup/1132.jpg,Soup,9
Bread/888.jpg,Bread,0
Dessert/1086.jpg,Dessert,2
Dessert/914.jpg,Dessert,2
Dessert/1386.jpg,Dessert,2
Dairy product/114.jpg,Dairy product,1
Fried food/616.jpg,Fried food,4
Dairy product/221.jpg,Dairy product,1
Soup/200.jpg,Soup,9
Meat/1046.jpg,Meat,5
Bread/399.jpg,Bread,0
Bread/632.jpg,Bread,0
Meat/596.jpg,Meat,5
Dessert/354.jpg,Dessert,2
Dessert/934.jpg,Dessert,2
Fried food/160.jpg,Fried food,4
Bread/649.jpg,Bread,0
Dessert/842.jpg,Dessert,2
Soup/1286.jpg,Soup,9
Noodles-Pasta/106.jpg,Noodles-Pasta,6
Dairy product/191.jpg,Dairy product,1
Fried food/581.jpg,Fried food,4
Egg/360.jpg,Egg,3
Seafood/422.jpg,Seafood,8
Egg/600.jpg,Egg,3
Egg/252.jpg,Egg,3
Dairy product/207.jpg,Dairy product,1
Fried food/164.jpg,Fried food,4
Meat/282.jpg,Meat,5
Fried food/508.jpg,Fried food,4
Dessert/922.jpg,Dessert,2
Fried food/230.jpg,Fried food,4
Soup/1091.jpg,Soup,9
Meat/642.jpg,Meat,5
Soup/236.jpg,Soup,9
Vegetable-Fruit/227.jpg,Vegetable-Fruit,10
Noodles-Pasta/267.jpg,Noodles-Pasta,6
Meat/146.jpg,Meat,5
Dairy product/65.jpg,Dairy product,1
Rice/92.jpg,Rice,7
Dairy product/72.jpg,Dairy product,1
Meat/676.jpg,Meat,5
Dessert/657.jpg,Dessert,2
Fried food/593.jpg,Fried food,4
Noodles-Pasta/11.jpg,Noodles-Pasta,6
Soup/1129.jpg,Soup,9
Soup/495.jpg,Soup,9
Noodles-Pasta/370.jpg,Noodles-Pasta,6
Meat/821.jpg,Meat,5
Dairy product/157.jpg,Dairy product,1
Soup/72.jpg,Soup,9
Noodles-Pasta/51.jpg,Noodles-Pasta,6
Meat/692.jpg,Meat,5
Fried food/15.jpg,Fried food,4
Meat/195.jpg,Meat,5
Seafood/528.jpg,Seafood,8
Bread/790.jpg,Bread,0
Meat/858.jpg,Meat,5
Fried food/6.jpg,Fried food,4
Egg/521.jpg,Egg,3
Egg/466.jpg,Egg,3
Meat/708.jpg,Meat,5
Meat/1239.jpg,Meat,5
Bread/4.jpg,Bread,0
Noodles-Pasta/196.jpg,Noodles-Pasta,6
Dessert/634.jpg,Dessert,2
Dessert/752.jpg,Dessert,2
Dessert/852.jpg,Dessert,2
Bread/988.jpg,Bread,0
Dessert/114.jpg,Dessert,2
Soup/632.jpg,Soup,9
Soup/467.jpg,Soup,9
Dessert/1168.jpg,Dessert,2
Noodles-Pasta/10.jpg,Noodles-Pasta,6
Egg/114.jpg,Egg,3
Dessert/944.jpg,Dessert,2
Meat/896.jpg,Meat,5
Vegetable-Fruit/470.jpg,Vegetable-Fruit,10
Dairy product/340.jpg,Dairy product,1
Dessert/235.jpg,Dessert,2
Meat/1049.jpg,Meat,5
Noodles-Pasta/128.jpg,Noodles-Pasta,6
Noodles-Pasta/398.jpg,Noodles-Pasta,6
Bread/1.jpg,Bread,0
Dessert/107.jpg,Dessert,2
Seafood/641.jpg,Seafood,8
Dairy product/95.jpg,Dairy product,1
Soup/1195.jpg,Soup,9
Dessert/614.jpg,Dessert,2
Soup/707.jpg,Soup,9
Dairy product/141.jpg,Dairy product,1
Noodles-Pasta/339.jpg,Noodles-Pasta,6
Noodles-Pasta/152.jpg,Noodles-Pasta,6
Dairy product/129.jpg,Dairy product,1
Meat/258.jpg,Meat,5
Vegetable-Fruit/300.jpg,Vegetable-Fruit,10
Egg/397.jpg,Egg,3
Meat/107.jpg,Meat,5
Vegetable-Fruit/528.jpg,Vegetable-Fruit,10
Soup/735.jpg,Soup,9
Soup/1240.jpg,Soup,9
Soup/1411.jpg,Soup,9
Dairy product/175.jpg,Dairy product,1
Dairy product/298.jpg,Dairy product,1
Soup/278.jpg,Soup,9
Soup/1253.jpg,Soup,9
Dessert/1130.jpg,Dessert,2
Egg/92.jpg,Egg,3
Soup/1233.jpg,Soup,9
Meat/307.jpg,Meat,5
Meat/1028.jpg,Meat,5
Soup/207.jpg,Soup,9
Noodles-Pasta/305.jpg,Noodles-Pasta,6
Noodles-Pasta/43.jpg,Noodles-Pasta,6
Meat/1157.jpg,Meat,5
Meat/609.jpg,Meat,5
Bread/955.jpg,Bread,0
Dessert/122.jpg,Dessert,2
Bread/461.jpg,Bread,0
Noodles-Pasta/7.jpg,Noodles-Pasta,6
Soup/1199.jpg,Soup,9
Soup/398.jpg,Soup,9
Bread/80.jpg,Bread,0
Soup/271.jpg,Soup,9
Noodles-Pasta/375.jpg,Noodles-Pasta,6
Dessert/1427.jpg,Dessert,2
Soup/422.jpg,Soup,9
Soup/54.jpg,Soup,9
Seafood/295.jpg,Seafood,8
Soup/517.jpg,Soup,9
Meat/788.jpg,Meat,5
Meat/200.jpg,Meat,5
Fried food/774.jpg,Fried food,4
Bread/575.jpg,Bread,0
Bread/940.jpg,Bread,0
Seafood/24.jpg,Seafood,8
Soup/101.jpg,Soup,9
Meat/1217.jpg,Meat,5
Dessert/904.jpg,Dessert,2
Egg/527.jpg,Egg,3
Egg/765.jpg,Egg,3
Dessert/5.jpg,Dessert,2
Soup/425.jpg,Soup,9
Dessert/745.jpg,Dessert,2
Bread/453.jpg,Bread,0
Bread/603.jpg,Bread,0
Seafood/557.jpg,Seafood,8
Seafood/845.jpg,Seafood,8
Meat/44.jpg,Meat,5
Dairy product/27.jpg,Dairy product,1
Soup/1487.jpg,Soup,9
Bread/22.jpg,Bread,0
Fried food/460.jpg,Fried food,4
Meat/799.jpg,Meat,5
Vegetable-Fruit/9.jpg,Vegetable-Fruit,10
Soup/431.jpg,Soup,9
Seafood/574.jpg,Seafood,8
Dessert/1272.jpg,Dessert,2
Fried food/334.jpg,Fried food,4
Egg/91.jpg,Egg,3
Noodles-Pasta/308.jpg,Noodles-Pasta,6
Egg/355.jpg,Egg,3
Seafood/421.jpg,Seafood,8
Dessert/133.jpg,Dessert,2
Bread/259.jpg,Bread,0
Bread/653.jpg,Bread,0
Egg/728.jpg,Egg,3
Dessert/1111.jpg,Dessert,2
Vegetable-Fruit/50.jpg,Vegetable-Fruit,10
Meat/701.jpg,Meat,5
Soup/1307.jpg,Soup,9
Soup/966.jpg,Soup,9
Dessert/1453.jpg,Dessert,2
Meat/55.jpg,Meat,5
Seafood/223.jpg,Seafood,8
Dessert/795.jpg,Dessert,2
Noodles-Pasta/285.jpg,Noodles-Pasta,6
Meat/312.jpg,Meat,5
Vegetable-Fruit/16.jpg,Vegetable-Fruit,10
Bread/528.jpg,Bread,0
Dessert/791.jpg,Dessert,2
Dessert/1394.jpg,Dessert,2
Meat/93.jpg,Meat,5
Egg/159.jpg,Egg,3
Vegetable-Fruit/654.jpg,Vegetable-Fruit,10
Vegetable-Fruit/360.jpg,Vegetable-Fruit,10
Dessert/521.jpg,Dessert,2
Egg/773.jpg,Egg,3
Dessert/1206.jpg,Dessert,2
Dessert/186.jpg,Dessert,2
Seafood/748.jpg,Seafood,8
Vegetable-Fruit/138.jpg,Vegetable-Fruit,10
Dessert/1283.jpg,Dessert,2
Dairy product/391.jpg,Dairy product,1
Dessert/226.jpg,Dessert,2
Meat/942.jpg,Meat,5
Dessert/979.jpg,Dessert,2
Dessert/202.jpg,Dessert,2
Vegetable-Fruit/66.jpg,Vegetable-Fruit,10
Seafood/729.jpg,Seafood,8
Dessert/1184.jpg,Dessert,2
Soup/730.jpg,Soup,9
Egg/931.jpg,Egg,3
Vegetable-Fruit/41.jpg,Vegetable-Fruit,10
Soup/700.jpg,Soup,9
Dessert/963.jpg,Dessert,2
Dessert/592.jpg,Dessert,2
Egg/495.jpg,Egg,3
Dairy product/389.jpg,Dairy product,1
Vegetable-Fruit/484.jpg,Vegetable-Fruit,10
Egg/409.jpg,Egg,3
Dairy product/275.jpg,Dairy product,1
Seafood/732.jpg,Seafood,8
Soup/147.jpg,Soup,9
Dairy product/118.jpg,Dairy product,1
Seafood/97.jpg,Seafood,8
Noodles-Pasta/105.jpg,Noodles-Pasta,6
Seafood/726.jpg,Seafood,8
Vegetable-Fruit/466.jpg,Vegetable-Fruit,10
Soup/740.jpg,Soup,9
Bread/610.jpg,Bread,0
Egg/46.jpg,Egg,3
Soup/484.jpg,Soup,9
Noodles-Pasta/209.jpg,Noodles-Pasta,6
Bread/599.jpg,Bread,0
Soup/323.jpg,Soup,9
Dessert/480.jpg,Dessert,2
Soup/1150.jpg,Soup,9
Soup/848.jpg,Soup,9
Soup/1053.jpg,Soup,9
Bread/876.jpg,Bread,0
Seafood/290.jpg,Seafood,8
Soup/1242.jpg,Soup,9
Soup/868.jpg,Soup,9
Meat/523.jpg,Meat,5
Bread/48.jpg,Bread,0
Bread/772.jpg,Bread,0
Dairy product/16.jpg,Dairy product,1
Fried food/200.jpg,Fried food,4
Egg/840.jpg,Egg,3
Bread/276.jpg,Bread,0
Noodles-Pasta/50.jpg,Noodles-Pasta,6
Egg/596.jpg,Egg,3
Meat/450.jpg,Meat,5
Dessert/49.jpg,Dessert,2
Dairy product/58.jpg,Dairy product,1
Meat/507.jpg,Meat,5
Soup/963.jpg,Soup,9
Bread/389.jpg,Bread,0
